account_id,district_id,frequency,date,Account_type,Mod_date,Card_assigned
1087,55,POPLATEK MESICNE,960626,Savings account,2020-06-26,Silver
1396,46,POPLATEK MESICNE,960626,Savings account,2020-06-26,Silver
2295,57,POPLATEK MESICNE,960625,NRI account,2020-06-25,Silver
9631,11,POPLATEK MESICNE,960625,Salary account,2020-06-25,Silver
140,24,POPLATEK MESICNE,960625,Salary account,2020-06-25,Silver
788,12,POPLATEK MESICNE,960625,Savings account,2020-06-25,Silver
2040,75,POPLATEK MESICNE,960625,Salary account,2020-06-25,Silver
1029,26,POPLATEK MESICNE,960625,Savings account,2020-06-25,Silver
3318,62,POPLATEK MESICNE,960625,NRI account,2020-06-25,Silver
2420,35,POPLATEK MESICNE,960625,Salary account,2020-06-25,Silver
3432,1,POPLATEK MESICNE,960625,Salary account,2020-06-25,Silver
6688,16,POPLATEK MESICNE,960625,Salary account,2020-06-25,Silver
3899,22,POPLATEK MESICNE,960625,NRI account,2020-06-25,Silver
962,64,POPLATEK MESICNE,960624,Savings account,2020-06-24,Silver
2395,3,POPLATEK MESICNE,960624,Savings account,2020-06-24,Silver
3227,1,POPLATEK MESICNE,960624,Salary account,2020-06-24,Silver
3585,1,POPLATEK MESICNE,960623,Salary account,2020-06-23,Silver
2706,47,POPLATEK MESICNE,960623,Savings account,2020-06-23,Silver
2773,38,POPLATEK MESICNE,960623,NRI account,2020-06-23,Silver
1781,10,POPLATEK MESICNE,960623,Savings account,2020-06-23,Silver
1097,67,POPLATEK MESICNE,960622,Salary account,2020-06-22,Silver
3206,38,POPLATEK MESICNE,960622,Salary account,2020-06-22,Silver
3696,1,POPLATEK MESICNE,960622,Salary account,2020-06-22,Silver
2387,70,POPLATEK MESICNE,960622,Salary account,2020-06-22,Silver
10361,21,POPLATEK MESICNE,960621,Savings account,2020-06-21,Silver
587,19,POPLATEK MESICNE,960621,NRI account,2020-06-21,Silver
373,67,POPLATEK MESICNE,960620,NRI account,2020-06-20,Silver
2977,28,POPLATEK MESICNE,960620,Salary account,2020-06-20,Silver
488,25,POPLATEK MESICNE,960620,Salary account,2020-06-20,Silver
3120,1,POPLATEK MESICNE,960620,Savings account,2020-06-20,Silver
3801,1,POPLATEK MESICNE,960620,NRI account,2020-06-20,Silver
72,1,POPLATEK TYDNE,960620,NRI account,2020-06-20,Diamond
3239,5,POPLATEK MESICNE,960619,Savings account,2020-06-19,Silver
3485,53,POPLATEK MESICNE,960619,Salary account,2020-06-19,Silver
567,15,POPLATEK MESICNE,960619,Salary account,2020-06-19,Silver
3180,1,POPLATEK MESICNE,960618,Salary account,2020-06-18,Silver
1271,17,POPLATEK MESICNE,960618,Savings account,2020-06-18,Silver
2870,1,POPLATEK MESICNE,960618,Savings account,2020-06-18,Silver
3645,36,POPLATEK MESICNE,960618,Salary account,2020-06-18,Silver
1086,37,POPLATEK MESICNE,960617,Salary account,2020-06-17,Silver
2602,46,POPLATEK MESICNE,960617,NRI account,2020-06-17,Silver
4768,39,POPLATEK MESICNE,960617,Salary account,2020-06-17,Silver
507,52,POPLATEK MESICNE,960617,NRI account,2020-06-17,Silver
3647,77,POPLATEK MESICNE,960617,Salary account,2020-06-17,Silver
1444,70,POPLATEK MESICNE,960616,NRI account,2020-06-16,Silver
4447,62,POPLATEK MESICNE,960616,Salary account,2020-06-16,Silver
3515,68,POPLATEK MESICNE,960616,Savings account,2020-06-16,Silver
8158,48,POPLATEK TYDNE,960616,NRI account,2020-06-16,Diamond
848,31,POPLATEK MESICNE,960616,Salary account,2020-06-16,Silver
3668,1,POPLATEK MESICNE,960615,Savings account,2020-06-15,Silver
2400,40,POPLATEK MESICNE,960615,NRI account,2020-06-15,Silver
3015,19,POPLATEK MESICNE,960615,Savings account,2020-06-15,Silver
558,10,POPLATEK MESICNE,960615,Salary account,2020-06-15,Silver
3114,1,POPLATEK MESICNE,960615,Savings account,2020-06-15,Silver
4626,9,POPLATEK MESICNE,960615,Salary account,2020-06-15,Silver
1869,1,POPLATEK MESICNE,960614,Savings account,2020-06-14,Silver
2397,70,POPLATEK MESICNE,960614,Salary account,2020-06-14,Silver
2603,9,POPLATEK MESICNE,960614,Salary account,2020-06-14,Silver
3723,2,POPLATEK MESICNE,960614,Savings account,2020-06-14,Silver
3957,33,POPLATEK TYDNE,960613,NRI account,2020-06-13,Diamond
3584,55,POPLATEK MESICNE,960612,NRI account,2020-06-12,Silver
93,2,POPLATEK MESICNE,960612,Savings account,2020-06-12,Silver
2104,48,POPLATEK MESICNE,960612,Salary account,2020-06-12,Silver
2710,12,POPLATEK MESICNE,960612,Savings account,2020-06-12,Silver
1058,47,POPLATEK MESICNE,960611,Savings account,2020-06-11,Silver
1431,41,POPLATEK MESICNE,960611,NRI account,2020-06-11,Silver
181,21,POPLATEK MESICNE,960611,Savings account,2020-06-11,Silver
603,62,POPLATEK MESICNE,960611,Savings account,2020-06-11,Silver
409,1,POPLATEK MESICNE,960611,NRI account,2020-06-11,Silver
9510,1,POPLATEK MESICNE,960609,Savings account,2020-06-09,Silver
7926,69,POPLATEK TYDNE,960609,Salary account,2020-06-09,Diamond
3591,1,POPLATEK PO OBRATU,960609,Savings account,2020-06-09,Gold
4585,27,POPLATEK MESICNE,960608,Salary account,2020-06-08,Silver
171,46,POPLATEK MESICNE,960608,Salary account,2020-06-08,Silver
3676,58,POPLATEK MESICNE,960608,Savings account,2020-06-08,Silver
1082,2,POPLATEK MESICNE,960608,Savings account,2020-06-08,Silver
6699,35,POPLATEK MESICNE,960608,Savings account,2020-06-08,Silver
1219,1,POPLATEK MESICNE,960608,NRI account,2020-06-08,Silver
4803,26,POPLATEK MESICNE,960608,Savings account,2020-06-08,Silver
1528,50,POPLATEK MESICNE,960608,Savings account,2020-06-08,Silver
375,68,POPLATEK MESICNE,960607,NRI account,2020-06-07,Silver
1270,55,POPLATEK PO OBRATU,960607,Salary account,2020-06-07,Gold
9548,62,POPLATEK MESICNE,960607,Savings account,2020-06-07,Silver
3522,16,POPLATEK MESICNE,960607,NRI account,2020-06-07,Silver
669,35,POPLATEK MESICNE,960607,Savings account,2020-06-07,Silver
732,38,POPLATEK MESICNE,960607,Savings account,2020-06-07,Silver
3448,58,POPLATEK TYDNE,960606,Salary account,2020-06-06,Diamond
1913,48,POPLATEK MESICNE,960606,NRI account,2020-06-06,Silver
958,72,POPLATEK MESICNE,960606,Savings account,2020-06-06,Silver
3199,66,POPLATEK MESICNE,960606,NRI account,2020-06-06,Silver
1954,72,POPLATEK MESICNE,960605,NRI account,2020-06-05,Silver
1973,71,POPLATEK MESICNE,960605,Savings account,2020-06-05,Silver
2190,41,POPLATEK TYDNE,960604,NRI account,2020-06-04,Diamond
3746,70,POPLATEK MESICNE,960604,Savings account,2020-06-04,Silver
2982,19,POPLATEK MESICNE,960604,Savings account,2020-06-04,Silver
9263,68,POPLATEK MESICNE,960604,Salary account,2020-06-04,Silver
1405,53,POPLATEK MESICNE,960604,Salary account,2020-06-04,Silver
1124,26,POPLATEK MESICNE,960602,Savings account,2020-06-02,Silver
687,27,POPLATEK MESICNE,960602,NRI account,2020-06-02,Silver
3590,57,POPLATEK MESICNE,960602,Savings account,2020-06-02,Silver
3459,76,POPLATEK MESICNE,960602,Salary account,2020-06-02,Silver
2389,40,POPLATEK MESICNE,960602,Salary account,2020-06-02,Silver
2837,46,POPLATEK MESICNE,960602,NRI account,2020-06-02,Silver
621,52,POPLATEK MESICNE,960601,NRI account,2020-06-01,Silver
10445,72,POPLATEK MESICNE,960529,Salary account,2020-05-29,Silver
268,3,POPLATEK MESICNE,960529,Savings account,2020-05-29,Silver
3240,35,POPLATEK TYDNE,960529,Savings account,2020-05-29,Diamond
877,1,POPLATEK MESICNE,960529,Savings account,2020-05-29,Silver
450,59,POPLATEK MESICNE,960528,NRI account,2020-05-28,Silver
1646,1,POPLATEK TYDNE,960527,Salary account,2020-05-27,Diamond
612,1,POPLATEK MESICNE,960527,Savings account,2020-05-27,Silver
4099,54,POPLATEK MESICNE,960526,NRI account,2020-05-26,Silver
3055,15,POPLATEK MESICNE,960526,Salary account,2020-05-26,Silver
1715,60,POPLATEK MESICNE,960526,Savings account,2020-05-26,Silver
1905,34,POPLATEK MESICNE,960525,Salary account,2020-05-25,Silver
7713,50,POPLATEK TYDNE,960525,Savings account,2020-05-25,Diamond
832,42,POPLATEK MESICNE,960524,Salary account,2020-05-24,Silver
891,34,POPLATEK MESICNE,960523,Salary account,2020-05-23,Silver
2888,19,POPLATEK MESICNE,960523,Savings account,2020-05-23,Silver
1210,28,POPLATEK MESICNE,960521,NRI account,2020-05-21,Silver
8972,70,POPLATEK MESICNE,960521,NRI account,2020-05-21,Silver
3731,70,POPLATEK MESICNE,960520,NRI account,2020-05-20,Silver
1323,43,POPLATEK MESICNE,960520,NRI account,2020-05-20,Silver
580,75,POPLATEK MESICNE,960520,Salary account,2020-05-20,Silver
2805,39,POPLATEK MESICNE,960520,Salary account,2020-05-20,Silver
1399,45,POPLATEK MESICNE,960520,Savings account,2020-05-20,Silver
1904,70,POPLATEK MESICNE,960518,Savings account,2020-05-18,Silver
1040,19,POPLATEK MESICNE,960518,Salary account,2020-05-18,Silver
776,66,POPLATEK MESICNE,960518,Salary account,2020-05-18,Silver
3162,63,POPLATEK TYDNE,960518,NRI account,2020-05-18,Diamond
379,32,POPLATEK MESICNE,960518,Salary account,2020-05-18,Silver
3495,54,POPLATEK MESICNE,960517,Savings account,2020-05-17,Silver
76,52,POPLATEK MESICNE,960516,NRI account,2020-05-16,Silver
1924,66,POPLATEK MESICNE,960516,Salary account,2020-05-16,Silver
8772,1,POPLATEK MESICNE,960516,Savings account,2020-05-16,Silver
2505,60,POPLATEK MESICNE,960516,Salary account,2020-05-16,Silver
7542,54,POPLATEK MESICNE,960516,Savings account,2020-05-16,Silver
1074,59,POPLATEK MESICNE,960516,Savings account,2020-05-16,Silver
9199,72,POPLATEK MESICNE,960515,Salary account,2020-05-15,Silver
2752,74,POPLATEK MESICNE,960515,Salary account,2020-05-15,Silver
10694,73,POPLATEK TYDNE,960515,NRI account,2020-05-15,Diamond
3523,65,POPLATEK MESICNE,960514,Salary account,2020-05-14,Silver
136,74,POPLATEK MESICNE,960514,NRI account,2020-05-14,Silver
632,29,POPLATEK MESICNE,960514,Savings account,2020-05-14,Silver
3769,3,POPLATEK MESICNE,960514,NRI account,2020-05-14,Silver
2757,54,POPLATEK MESICNE,960514,Savings account,2020-05-14,Silver
360,32,POPLATEK MESICNE,960514,Savings account,2020-05-14,Silver
3434,32,POPLATEK MESICNE,960513,Savings account,2020-05-13,Silver
2619,20,POPLATEK MESICNE,960513,Salary account,2020-05-13,Silver
6158,67,POPLATEK MESICNE,960513,Savings account,2020-05-13,Silver
1013,59,POPLATEK MESICNE,960513,NRI account,2020-05-13,Silver
491,44,POPLATEK MESICNE,960512,Salary account,2020-05-12,Silver
9513,59,POPLATEK MESICNE,960512,Salary account,2020-05-12,Silver
684,49,POPLATEK MESICNE,960512,Savings account,2020-05-12,Silver
3285,43,POPLATEK MESICNE,960512,NRI account,2020-05-12,Silver
3248,77,POPLATEK MESICNE,960511,Savings account,2020-05-11,Silver
51,67,POPLATEK MESICNE,960511,Salary account,2020-05-11,Silver
132,40,POPLATEK PO OBRATU,960511,NRI account,2020-05-11,Gold
3512,46,POPLATEK MESICNE,960511,NRI account,2020-05-11,Silver
6792,1,POPLATEK MESICNE,960511,Savings account,2020-05-11,Silver
2035,53,POPLATEK MESICNE,960510,Salary account,2020-05-10,Silver
3942,27,POPLATEK TYDNE,960510,Savings account,2020-05-10,Diamond
9494,21,POPLATEK MESICNE,960510,NRI account,2020-05-10,Silver
913,59,POPLATEK MESICNE,960510,NRI account,2020-05-10,Silver
1045,3,POPLATEK MESICNE,960509,Savings account,2020-05-09,Silver
302,7,POPLATEK MESICNE,960509,Salary account,2020-05-09,Silver
444,26,POPLATEK MESICNE,960509,NRI account,2020-05-09,Silver
2346,27,POPLATEK MESICNE,960508,NRI account,2020-05-08,Silver
3736,54,POPLATEK MESICNE,960508,Salary account,2020-05-08,Silver
3887,62,POPLATEK MESICNE,960508,Savings account,2020-05-08,Silver
1672,5,POPLATEK MESICNE,960508,Savings account,2020-05-08,Silver
1752,68,POPLATEK MESICNE,960508,Salary account,2020-05-08,Silver
1996,6,POPLATEK TYDNE,960508,Savings account,2020-05-08,Diamond
1244,68,POPLATEK MESICNE,960508,Savings account,2020-05-08,Silver
1213,36,POPLATEK MESICNE,960508,Savings account,2020-05-08,Silver
3928,24,POPLATEK MESICNE,960508,NRI account,2020-05-08,Silver
1614,63,POPLATEK MESICNE,960507,NRI account,2020-05-07,Silver
706,49,POPLATEK MESICNE,960507,NRI account,2020-05-07,Silver
2232,1,POPLATEK MESICNE,960507,Savings account,2020-05-07,Silver
2946,54,POPLATEK MESICNE,960507,Savings account,2020-05-07,Silver
3648,61,POPLATEK MESICNE,960506,NRI account,2020-05-06,Silver
2591,1,POPLATEK MESICNE,960506,NRI account,2020-05-06,Silver
97,74,POPLATEK MESICNE,960505,NRI account,2020-05-05,Silver
1328,8,POPLATEK MESICNE,960504,Savings account,2020-05-04,Silver
4127,50,POPLATEK MESICNE,960503,Savings account,2020-05-03,Silver
3791,1,POPLATEK TYDNE,960503,Salary account,2020-05-03,Diamond
3531,59,POPLATEK MESICNE,960503,NRI account,2020-05-03,Silver
2994,77,POPLATEK MESICNE,960503,NRI account,2020-05-03,Silver
2730,23,POPLATEK MESICNE,960502,Salary account,2020-05-02,Silver
8896,28,POPLATEK PO OBRATU,960502,Salary account,2020-05-02,Gold
1716,46,POPLATEK MESICNE,960502,Savings account,2020-05-02,Silver
986,74,POPLATEK MESICNE,960502,Savings account,2020-05-02,Silver
1192,29,POPLATEK MESICNE,960502,NRI account,2020-05-02,Silver
2116,70,POPLATEK MESICNE,960502,NRI account,2020-05-02,Silver
1582,28,POPLATEK MESICNE,960501,Savings account,2020-05-01,Silver
3027,62,POPLATEK MESICNE,960429,Savings account,2020-04-29,Silver
4342,74,POPLATEK MESICNE,960429,Salary account,2020-04-29,Silver
3664,1,POPLATEK MESICNE,960428,Savings account,2020-04-28,Silver
3038,10,POPLATEK MESICNE,960428,NRI account,2020-04-28,Silver
951,3,POPLATEK MESICNE,960428,Savings account,2020-04-28,Silver
1529,1,POPLATEK MESICNE,960428,Salary account,2020-04-28,Silver
3178,4,POPLATEK MESICNE,960427,NRI account,2020-04-27,Silver
500,56,POPLATEK MESICNE,960427,Savings account,2020-04-27,Silver
3451,52,POPLATEK MESICNE,960427,Savings account,2020-04-27,Silver
1304,40,POPLATEK MESICNE,960427,Savings account,2020-04-27,Silver
5395,47,POPLATEK MESICNE,960426,Salary account,2020-04-26,Silver
780,3,POPLATEK MESICNE,960426,NRI account,2020-04-26,Silver
5505,1,POPLATEK MESICNE,960426,Savings account,2020-04-26,Silver
2246,1,POPLATEK MESICNE,960425,NRI account,2020-04-25,Silver
3301,14,POPLATEK MESICNE,960425,Salary account,2020-04-25,Silver
7997,10,POPLATEK MESICNE,960425,Salary account,2020-04-25,Silver
1542,1,POPLATEK MESICNE,960425,Salary account,2020-04-25,Silver
3280,1,POPLATEK MESICNE,960424,Salary account,2020-04-24,Silver
689,1,POPLATEK MESICNE,960424,Salary account,2020-04-24,Silver
4488,33,POPLATEK MESICNE,960424,Savings account,2020-04-24,Silver
7240,17,POPLATEK MESICNE,960423,Savings account,2020-04-23,Silver
4458,60,POPLATEK MESICNE,960423,NRI account,2020-04-23,Silver
3596,59,POPLATEK MESICNE,960423,Salary account,2020-04-23,Silver
1709,24,POPLATEK MESICNE,960423,Savings account,2020-04-23,Silver
3859,53,POPLATEK MESICNE,960423,NRI account,2020-04-23,Silver
481,72,POPLATEK MESICNE,960423,Savings account,2020-04-23,Silver
1070,62,POPLATEK MESICNE,960423,NRI account,2020-04-23,Silver
1641,50,POPLATEK MESICNE,960422,NRI account,2020-04-22,Silver
1624,53,POPLATEK MESICNE,960422,NRI account,2020-04-22,Silver
798,1,POPLATEK MESICNE,960422,Savings account,2020-04-22,Silver
3816,25,POPLATEK MESICNE,960421,Savings account,2020-04-21,Silver
766,3,POPLATEK MESICNE,960421,NRI account,2020-04-21,Silver
695,5,POPLATEK MESICNE,960421,NRI account,2020-04-21,Silver
2287,1,POPLATEK MESICNE,960421,Salary account,2020-04-21,Silver
1358,39,POPLATEK MESICNE,960421,NRI account,2020-04-21,Silver
3019,33,POPLATEK MESICNE,960421,Salary account,2020-04-21,Silver
3998,2,POPLATEK MESICNE,960420,NRI account,2020-04-20,Silver
3021,10,POPLATEK MESICNE,960420,Savings account,2020-04-20,Silver
1607,71,POPLATEK MESICNE,960420,NRI account,2020-04-20,Silver
1733,18,POPLATEK MESICNE,960420,NRI account,2020-04-20,Silver
2474,33,POPLATEK MESICNE,960420,Savings account,2020-04-20,Silver
1939,6,POPLATEK TYDNE,960419,Savings account,2020-04-19,Diamond
5726,17,POPLATEK PO OBRATU,960419,Savings account,2020-04-19,Gold
3806,36,POPLATEK MESICNE,960418,NRI account,2020-04-18,Silver
283,44,POPLATEK MESICNE,960418,Savings account,2020-04-18,Silver
2432,8,POPLATEK MESICNE,960418,Salary account,2020-04-18,Silver
3802,44,POPLATEK MESICNE,960418,Savings account,2020-04-18,Silver
3821,18,POPLATEK MESICNE,960418,Savings account,2020-04-18,Silver
3907,37,POPLATEK MESICNE,960418,Salary account,2020-04-18,Silver
3854,8,POPLATEK MESICNE,960418,Salary account,2020-04-18,Silver
3606,1,POPLATEK MESICNE,960418,NRI account,2020-04-18,Silver
1121,32,POPLATEK MESICNE,960417,Savings account,2020-04-17,Silver
2254,1,POPLATEK MESICNE,960417,NRI account,2020-04-17,Silver
101,35,POPLATEK MESICNE,960416,Salary account,2020-04-16,Silver
1473,39,POPLATEK MESICNE,960416,Savings account,2020-04-16,Silver
1655,41,POPLATEK MESICNE,960415,NRI account,2020-04-15,Silver
3976,74,POPLATEK MESICNE,960415,NRI account,2020-04-15,Silver
1383,11,POPLATEK MESICNE,960415,Savings account,2020-04-15,Silver
439,69,POPLATEK MESICNE,960415,NRI account,2020-04-15,Silver
1550,1,POPLATEK MESICNE,960415,Salary account,2020-04-15,Silver
1543,1,POPLATEK MESICNE,960414,Savings account,2020-04-14,Silver
2247,24,POPLATEK MESICNE,960413,Savings account,2020-04-13,Silver
2205,51,POPLATEK MESICNE,960413,Savings account,2020-04-13,Silver
152,1,POPLATEK MESICNE,960412,Salary account,2020-04-12,Silver
5072,6,POPLATEK MESICNE,960412,NRI account,2020-04-12,Silver
1456,9,POPLATEK MESICNE,960412,Salary account,2020-04-12,Silver
1622,19,POPLATEK MESICNE,960412,NRI account,2020-04-12,Silver
10215,38,POPLATEK MESICNE,960412,Savings account,2020-04-12,Silver
3247,61,POPLATEK MESICNE,960411,NRI account,2020-04-11,Silver
3568,40,POPLATEK MESICNE,960411,Savings account,2020-04-11,Silver
2450,48,POPLATEK MESICNE,960410,Savings account,2020-04-10,Silver
1503,71,POPLATEK MESICNE,960410,Savings account,2020-04-10,Silver
1020,56,POPLATEK MESICNE,960409,Savings account,2020-04-09,Silver
2986,63,POPLATEK MESICNE,960409,Salary account,2020-04-09,Silver
615,72,POPLATEK MESICNE,960409,NRI account,2020-04-09,Silver
7894,27,POPLATEK MESICNE,960409,Salary account,2020-04-09,Silver
3294,75,POPLATEK MESICNE,960409,Savings account,2020-04-09,Silver
1920,40,POPLATEK MESICNE,960408,Salary account,2020-04-08,Silver
734,5,POPLATEK MESICNE,960408,Salary account,2020-04-08,Silver
8085,73,POPLATEK MESICNE,960408,Salary account,2020-04-08,Silver
1948,64,POPLATEK MESICNE,960408,Salary account,2020-04-08,Silver
3534,59,POPLATEK MESICNE,960408,Savings account,2020-04-08,Silver
278,73,POPLATEK MESICNE,960408,Salary account,2020-04-08,Silver
2012,4,POPLATEK MESICNE,960408,NRI account,2020-04-08,Silver
10345,36,POPLATEK MESICNE,960407,Savings account,2020-04-07,Silver
1450,63,POPLATEK MESICNE,960407,Savings account,2020-04-07,Silver
1461,73,POPLATEK MESICNE,960407,Savings account,2020-04-07,Silver
251,74,POPLATEK MESICNE,960406,Salary account,2020-04-06,Silver
3632,56,POPLATEK TYDNE,960406,Savings account,2020-04-06,Diamond
2929,51,POPLATEK MESICNE,960406,Savings account,2020-04-06,Silver
3116,54,POPLATEK MESICNE,960405,Savings account,2020-04-05,Silver
1521,74,POPLATEK MESICNE,960404,Savings account,2020-04-04,Silver
2909,58,POPLATEK MESICNE,960404,NRI account,2020-04-04,Silver
3706,8,POPLATEK MESICNE,960404,Savings account,2020-04-04,Silver
1847,47,POPLATEK MESICNE,960404,Salary account,2020-04-04,Silver
2335,70,POPLATEK MESICNE,960404,NRI account,2020-04-04,Silver
3041,70,POPLATEK MESICNE,960404,Salary account,2020-04-04,Silver
1932,35,POPLATEK MESICNE,960403,Savings account,2020-04-03,Silver
7565,59,POPLATEK MESICNE,960402,Savings account,2020-04-02,Silver
3308,40,POPLATEK MESICNE,960402,NRI account,2020-04-02,Silver
1832,70,POPLATEK MESICNE,960401,NRI account,2020-04-01,Silver
10065,76,POPLATEK MESICNE,960330,Savings account,2020-03-30,Silver
708,26,POPLATEK MESICNE,960330,Savings account,2020-03-30,Silver
3917,1,POPLATEK MESICNE,960330,Salary account,2020-03-30,Silver
514,70,POPLATEK MESICNE,960330,NRI account,2020-03-30,Silver
2659,14,POPLATEK MESICNE,960330,NRI account,2020-03-30,Silver
3265,52,POPLATEK PO OBRATU,960330,Salary account,2020-03-30,Gold
1351,40,POPLATEK MESICNE,960329,Savings account,2020-03-29,Silver
2631,1,POPLATEK MESICNE,960329,Savings account,2020-03-29,Silver
7520,9,POPLATEK MESICNE,960329,Savings account,2020-03-29,Silver
